0.6787,YZ Shadow / YZ Rectangle
97.3218,ZX Shadow
0.6764,ZX Shadow / ZX Rectangle
474.1964,Molecular volume
0.2418,Molecular volume / XYZ Box
503.0338,Molecular surface area
0.0639,Max partial charge for a C  atom [Zefirov's PC]
-0.029,Min partial charge for a C  atom [Zefirov's PC]
-0.0554,Max partial charge for a N  atom [Zefirov's PC]
-0.1219,Min partial charge for a N  atom [Zefirov's PC]
-0.1561,Max partial charge for a F  atom [Zefirov's PC]
-0.1561,Min partial charge for a F  atom [Zefirov's PC]
0.0435,Max partial charge for a H  atom [Zefirov's PC]
0.0144,Min partial charge for a H  atom [Zefirov's PC]
0.0639,Max partial charge (Qmax)
-0.1561,Min partial charge (Qmin)
0.22,Polarity parameter (Qmax-Qmin)
0.1203,Polarity parameter / square distance
5.654,Topographic electronic index (all pairs) [Zefirov's PC]
2.063,Topographic electronic index (all bonds) [Zefirov's PC]
856.2345,TMSA Total molecular surface area [Zefirov's PC]
630.2348,PPSA-1 Partial positive surface area [Zefirov's PC]
225.9996,PNSA-1 Partial negative surface area [Zefirov's PC]
404.2352,DPSA-1 Difference in CPSAs (PPSA1-PNSA1) [Zefirov's PC]
0.7361,FPSA-1 Fractional PPSA (PPSA-1/TMSA) [Zefirov's PC]
0.2639,FNSA-1 Fractional PNSA (PNSA-1/TMSA) [Zefirov's PC]
539.6288,WPSA-1 Weighted PPSA (PPSA1*TMSA/1000) [Zefirov's PC]
193.5086,WNSA-1 Weighted PNSA (PNSA1*TMSA/1000) [Zefirov's PC]
588.0445,PPSA-2 Total charge weighted PPSA [Zefirov's PC]
-210.8703,PNSA-2 Total charge weighted PNSA [Zefirov's PC]
798.9149,DPSA-2 Difference in CPSAs (PPSA2-PNSA2) [Zefirov's PC]
0.6868,FPSA-2 Fractional PPSA (PPSA-2/TMSA) [Zefirov's PC]
-0.2463,FNSA-2 Fractional PNSA (PNSA-2/TMSA) [Zefirov's PC]
503.504,WPSA-2 Weighted PPSA (PPSA2*TMSA/1000) [Zefirov's PC]
-180.5545,WNSA-2 Weighted PNSA (PNSA2*TMSA/1000) [Zefirov's PC]
14.1812,PPSA-3 Atomic charge weighted PPSA [Zefirov's PC]
-13.821,PNSA-3 Atomic charge weighted PNSA [Zefirov's PC]
28.0023,DPSA-3 Difference in CPSAs (PPSA3-PNSA3) [Zefirov's PC]
0.0166,FPSA-3 Fractional PPSA (PPSA-3/TMSA) [Zefirov's PC]
-0.0161,FNSA-3 Fractional PNSA (PNSA-3/TMSA) [Zefirov's PC]
12.1425,WPSA-3 Weighted PPSA (PPSA3*TMSA/1000) [Zefirov's PC]
-11.834,WNSA-3 Weighted PNSA (PNSA3*TMSA/1000) [Zefirov's PC]
0.0685,RPCG Relative positive charge (QMPOS/QTPLUS) [Zefirov's PC]
0.2877,RPCS Relative positive charged SA (SAMPOS*RPCG) [Zefirov's PC]
0.1673,RNCG Relative negative charge (QMNEG/QTMINUS) [Zefirov's PC]
6.5045,RNCS Relative negative charged SA (SAMNEG*RNCG) [Zefirov's PC]
  0.0000e+00 ,HDSA H-donors surface area [Zefirov's PC]
  0.0000e+00 ,FHDSA Fractional HDSA (HDSA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HASA H-acceptors surface area [Zefirov's PC]
  0.0000e+00 ,FHASA Fractional HASA (HASA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HBSA H-bonding surface area [Zefirov's PC]
  0.0000e+00 ,FHBSA Fractional HBSA (HBSA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HDCA H-donors charged surface area [Zefirov's PC]
  0.0000e+00 ,FHDCA Fractional HDCA (HDCA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HACA H-acceptors charged surface area [Zefirov's PC]
  0.0000e+00 ,FHACA Fractional HACA (HACA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HBCA H-bonding charged surface area [Zefirov's PC]
  0.0000e+00 ,FHBCA Fractional HBSA (HBSA/TMSA) [Zefirov's PC]
5,"min(#HA, #HD) [Zefirov's PC]"
5,count of H-acceptor sites [Zefirov's PC]
26,count of H-donors sites [Zefirov's PC]
83.9748,HA dependent HDSA-1 [Zefirov's PC]
0.0981,HA dependent HDSA-1/TMSA [Zefirov's PC]
20.0844,HA dependent HDSA-2 [Zefirov's PC]
0.0235,HA dependent HDSA-2/TMSA [Zefirov's PC]
0.6864,HA dependent HDSA-2/SQRT(TMSA) [Zefirov's PC]
3.1715,HA dependent HDCA-1 [Zefirov's PC]
  3.7040e-03 ,HA dependent HDCA-1/TMSA [Zefirov's PC]
0.7326,HA dependent HDCA-2 [Zefirov's PC]
  8.5562e-04 ,HA dependent HDCA-2/TMSA [Zefirov's PC]
0.025,HA dependent HDCA-2/SQRT(TMSA) [Zefirov's PC]
88.4488,HASA-1 [Zefirov's PC]
0.1033,HASA-1/TMSA [Zefirov's PC]
15.9953,HASA-2 [Zefirov's PC]
0.0187,HASA-2/TMSA [Zefirov's PC]
0.5466,HASA-2/SQRT(TMSA) [Zefirov's PC]
6.1425,HACA-1 [Zefirov's PC]
  7.1738e-03 ,HACA-1/TMSA [Zefirov's PC]
1.2902,HACA-2 [Zefirov's PC]
  1.5068e-03 ,HACA-2/TMSA [Zefirov's PC]
0.0441,HACA-2/SQRT(TMSA) [Zefirov's PC]
128.7463,Final heat of formation
1.8659,Final heat of formation / # of atoms
94,No. of occupied electronic levels
1.3623,No. of occupied electronic levels / # of atoms
-9.0109,HOMO-1 energy
-8.5214,HOMO energy
-0.7593,LUMO energy
-0.0651,LUMO+1 energy
7.7621,HOMO - LUMO energy gap
  4.7254e-05 ,Min nucleoph. react. index for a F atom
  4.7254e-05 ,Max nucleoph. react. index for a F atom
  4.7254e-05 ,Avg nucleoph. react. index for a F atom
  2.8943e-06 ,Min nucleoph. react. index for a C atom
0.0164,Max nucleoph. react. index for a C atom
  2.8057e-03 ,Avg nucleoph. react. index for a C atom
  8.1225e-07 ,Min nucleoph. react. index for a N atom
0.0153,Max nucleoph. react. index for a N atom
  3.2934e-03 ,Avg nucleoph. react. index for a N atom
  7.0047e-04 ,Min electroph. react. index for a F atom
  7.0047e-04 ,Max electroph. react. index for a F atom
  7.0047e-04 ,Avg electroph. react. index for a F atom
  2.0412e-07 ,Min electroph. react. index for a C atom
0.0189,Max electroph. react. index for a C atom
  3.2503e-03 ,Avg electroph. react. index for a C atom
  1.3745e-07 ,Min electroph. react. index for a N atom
  4.9154e-03 ,Max electroph. react. index for a N atom
  1.3175e-03 ,Avg electroph. react. index for a N atom
  1.6170e-04 ,Min 1-electron react. index for a F atom
  1.6170e-04 ,Max 1-electron react. index for a F atom
  1.6170e-04 ,Avg 1-electron react. index for a F atom
-0.0151,Min 1-electron react. index for a C atom
0.0126,Max 1-electron react. index for a C atom
 -1.6468e-05 ,Avg 1-electron react. index for a C atom
 -1.8229e-03 ,Min 1-electron react. index for a N atom
  2.7033e-03 ,Max 1-electron react. index for a N atom
  2.8016e-06 ,Avg 1-electron react. index for a N atom
-0.0908,Max net atomic charge for a F atom
-0.0908,Min net atomic charge for a F atom
0.1321,Max net atomic charge for a C atom
-0.2095,Min net atomic charge for a C atom
-0.031,Max net atomic charge for a N atom
-0.3482,Min net atomic charge for a N atom
0.1664,Max net atomic charge for a H atom
0.0589,Min net atomic charge for a H atom
0.1664,Max net atomic charge
-0.3482,Min net atomic charge
6.554,Tot point-charge comp. of the molecular dipole
1.725,Tot hybridization comp. of the molecular dipole
7.082,Tot dipole of the molecule
0.1016,Image of the Onsager-Kirkwood solvation energy
852.856,TMSA Total molecular surface area [Quantum-Chemical PC]
578.3472,PPSA-1 Partial positive surface area [Quantum-Chemical PC]
274.5085,PNSA-1 Partial negative surface area [Quantum-Chemical PC]
303.8386,DPSA-1 Difference in CPSAs (PPSA1-PNSA1) [Quantum-Chemical PC]
0.6781,FPSA-1 Fractional PPSA (PPSA-1/TMSA) [Quantum-Chemical PC]
0.3219,FNSA-1 Fractional PNSA (PNSA-1/TMSA) [Quantum-Chemical PC]
493.2468,WPSA-1 Weighted PPSA (PPSA1*TMSA/1000) [Quantum-Chemical PC]
234.1162,WNSA-1 Weighted PNSA (PNSA1*TMSA/1000) [Quantum-Chemical PC]
  2.1937e+03 ,PPSA-2 Total charge weighted PPSA [Quantum-Chemical PC]
 -1.0412e+03 ,PNSA-2 Total charge weighted PNSA [Quantum-Chemical PC]
  3.2348e+03 ,DPSA-2 Difference in CPSAs (PPSA2-PNSA2) [Quantum-Chemical PC]
2.5721,FPSA-2 Fractional PPSA (PPSA-2/TMSA) [Quantum-Chemical PC]
-1.2208,FNSA-2 Fractional PNSA (PNSA-2/TMSA) [Quantum-Chemical PC]
  1.8709e+03 ,WPSA-2 Weighted PPSA (PPSA2*TMSA/1000) [Quantum-Chemical PC]
-887.9561,WNSA-2 Weighted PNSA (PNSA2*TMSA/1000) [Quantum-Chemical PC]
63.4078,PPSA-3 Atomic charge weighted PPSA [Quantum-Chemical PC]
-28.2026,PNSA-3 Atomic charge weighted PNSA [Quantum-Chemical PC]
91.6103,DPSA-3 Difference in CPSAs (PPSA3-PNSA3) [Quantum-Chemical PC]
0.0743,FPSA-3 Fractional PPSA (PPSA-3/TMSA) [Quantum-Chemical PC]
-0.0331,FNSA-3 Fractional PNSA (PNSA-3/TMSA) [Quantum-Chemical PC]
54.0777,WPSA-3 Weighted PPSA (PPSA3*TMSA/1000) [Quantum-Chemical PC]
-24.0527,WNSA-3 Weighted PNSA (PNSA3*TMSA/1000) [Quantum-Chemical PC]
0.0439,RPCG Relative positive charge (QMPOS/QTPLUS) [Quantum-Chemical PC]
0.3349,RPCS Relative positive charged SA (SAMPOS*RPCG) [Quantum-Chemical PC]
0.0918,RNCG Relative negative charge (QMNEG/QTMINUS) [Quantum-Chemical PC]
0.8384,RNCS Relative negative charged SA (SAMNEG*RNCG) [Quantum-Chemical PC]
  0.0000e+00 ,HDSA H-donors surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHDSA Fractional HDSA (HDSA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HASA H-acceptors surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHASA Fractional HASA (HASA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HBSA H-bonding surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHBSA Fractional HBSA (HBSA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HDCA H-donors charged surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHDCA Fractional HDCA (HDCA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HACA H-acceptors charged surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHACA Fractional HACA (HACA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HBCA H-bonding charged surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHBCA Fractional HBSA (HBSA/TMSA) [Quantum-Chemical PC]
5,"min(#HA, #HD) [Quantum-Chemical PC]"
5,count of H-acceptor sites [Quantum-Chemical PC]
24,count of H-donors sites [Quantum-Chemical PC]
98.2887,HA dependent HDSA-1 [Quantum-Chemical PC]
0.1152,HA dependent HDSA-1/TMSA [Quantum-Chemical PC]
21.6266,HA dependent HDSA-2 [Quantum-Chemical PC]
0.0254,HA dependent HDSA-2/TMSA [Quantum-Chemical PC]
0.7405,HA dependent HDSA-2/SQRT(TMSA) [Quantum-Chemical PC]
13.2441,HA dependent HDCA-1 [Quantum-Chemical PC]
0.0155,HA dependent HDCA-1/TMSA [Quantum-Chemical PC]
2.9095,HA dependent HDCA-2 [Quantum-Chemical PC]
  3.4114e-03 ,HA dependent HDCA-2/TMSA [Quantum-Chemical PC]
0.0996,HA dependent HDCA-2/SQRT(TMSA) [Quantum-Chemical PC]
89.0123,HASA-1 [Quantum-Chemical PC]
0.1044,HASA-1/TMSA [Quantum-Chemical PC]
16.0786,HASA-2 [Quantum-Chemical PC]
0.0189,HASA-2/TMSA [Quantum-Chemical PC]
0.5506,HASA-2/SQRT(TMSA) [Quantum-Chemical PC]
7.3014,HACA-1 [Quantum-Chemical PC]
  8.5611e-03 ,HACA-1/TMSA [Quantum-Chemical PC]
1.9418,HACA-2 [Quantum-Chemical PC]
  2.2768e-03 ,HACA-2/TMSA [Quantum-Chemical PC]
0.0665,HACA-2/SQRT(TMSA) [Quantum-Chemical PC]
0.7987,Min atomic orbital electronic population
1.9286,Max atomic orbital electronic population
0.9742,Max SIGMA-SIGMA bond order
0.1683,Max SIGMA-PI bond order
1.9138,Max PI-PI bond order
2.1279,Max bonding contribution of a MO
-2.1636,Max antibonding contribution of a MO
1.1619,Min valency of a F atom
1.1619,Max valency of a F atom
1.1619,Avg valency of a F atom
1.0303,Min (>0.1) bond order of a F atom
1.0303,Max bond order of a F atom
1.0303,Avg bond order of a F atom
3.8764,Min valency of a C atom
3.9511,Max valency of a C atom
3.9268,Avg valency of a C atom
0.1003,Min (>0.1) bond order of a C atom
2.8852,Max bond order of a C atom
1.0198,Avg bond order of a C atom
2.9604,Min valency of a N atom
3.4274,Max valency of a N atom
3.0915,Avg valency of a N atom
0.9203,Min (>0.1) bond order of a N atom
2.8852,Max bond order of a N atom
1.2262,Avg bond order of a N atom
0.9723,Min valency of a H atom
0.9965,Max valency of a H atom
0.9864,Avg valency of a H atom
0.9283,Min (>0.1) bond order of a H atom
0.9749,Max bond order of a H atom
0.9548,Avg bond order of a H atom
327.9647,Min e-e repulsion for a F atom
327.9647,Max e-e repulsion for a F atom
803.5717,Min e-n attraction for a F atom
803.5717,Max e-n attraction for a F atom
475.607,Min atomic state energy for a F atom
475.607,Max atomic state energy for a F atom
66.3489,Min e-e repulsion for a C atom
78.52,Max e-e repulsion for a C atom
167.938,Min e-n attraction for a C atom
181.9259,Max e-n attraction for a C atom
101.5892,Min atomic state energy for a C atom
103.4059,Max atomic state energy for a C atom
125.5967,Min e-e repulsion for a N atom
142.2676,Max e-e repulsion for a N atom
314.4013,Min e-n attraction for a N atom
329.0335,Max e-n attraction for a N atom
183.324,Min atomic state energy for a N atom
188.8145,Max atomic state energy for a N atom
2.2322,Min e-e repulsion for a H atom
2.8447,Max e-e repulsion for a H atom
9.5004,Min e-n attraction for a H atom
10.725,Max e-n attraction for a H atom
7.2683,Min atomic state energy for a H atom
7.8803,Max atomic state energy for a H atom
11.8619,Min resonance energy for a C-C bond
18.4124,Max resonance energy for a C-C bond
5.23,Min exchange energy for a C-C bond
8.4755,Max exchange energy for a C-C bond
119.4612,Min e-e repulsion for a C-C bond
129.5737,Max e-e repulsion for a C-C bond
237.713,Min e-n attraction for a C-C bond
256.436,Max e-n attraction for a C-C bond
122.2948,Min n-n repulsion for a C-C bond
133.4324,Max n-n repulsion for a C-C bond
4.1033,Min coulombic interaction for a C-C bond
6.4015,Max coulombic interaction for a C-C bond
12.1803,Min total interaction for a C-C bond
20.6932,Max total interaction for a C-C bond
14.6476,Min resonance energy for a C-N bond
33.2584,Max resonance energy for a C-N bond
5.3799,Min exchange energy for a C-N bond
15.3125,Max exchange energy for a C-N bond
157.1578,Min e-e repulsion for a C-N bond
172.6841,Max e-e repulsion for a C-N bond
315.6951,Min e-n attraction for a C-N bond
351.3599,Max e-n attraction for a C-N bond
162.1415,Min n-n repulsion for a C-N bond
192.8139,Max n-n repulsion for a C-N bond
5.7844,Min coulombic interaction for a C-N bond
14.138,Max coulombic interaction for a C-N bond
14.2917,Min total interaction for a C-N bond
34.4328,Max total interaction for a C-N bond
21.022,Min resonance energy for a C-F bond
21.022,Max resonance energy for a C-F bond
6.1292,Min exchange energy for a C-F bond
6.1292,Max exchange energy for a C-F bond
224.4195,Min e-e repulsion for a C-F bond
224.4195,Max e-e repulsion for a C-F bond
463.1776,Min e-n attraction for a C-F bond
463.1776,Max e-n attraction for a C-F bond
247.8778,Min n-n repulsion for a C-F bond
247.8778,Max n-n repulsion for a C-F bond
9.1197,Min coulombic interaction for a C-F bond
9.1197,Max coulombic interaction for a C-F bond
18.0315,Min total interaction for a C-F bond
18.0315,Max total interaction for a C-F bond
10.4401,Min resonance energy for a C-H bond
11.3787,Max resonance energy for a C-H bond
5.1962,Min exchange energy for a C-H bond
5.365,Max exchange energy for a C-H bond
30.4581,Min e-e repulsion for a C-H bond
33.8964,Max e-e repulsion for a C-H bond
66.4583,Min e-n attraction for a C-H bond
69.9097,Max e-n attraction for a C-H bond
39.3093,Min n-n repulsion for a C-H bond
40.5022,Max n-n repulsion for a C-H bond
3.5977,Min coulombic interaction for a C-H bond
3.8728,Max coulombic interaction for a C-H bond
12.0295,Min total interaction for a C-H bond
12.8524,Max total interaction for a C-H bond
13.4012,Min resonance energy for a H-N bond
13.4033,Max resonance energy for a H-N bond
5.4835,Min exchange energy for a H-N bond
5.4872,Max exchange energy for a H-N bond
43.1762,Min e-e repulsion for a H-N bond
43.2014,Max e-e repulsion for a H-N bond
92.1401,Min e-n attraction for a H-N bond
92.1641,Max e-n attraction for a H-N bond
54.4711,Min n-n repulsion for a H-N bond
54.4711,Max n-n repulsion for a H-N bond
5.5072,Min coulombic interaction for a H-N bond
5.5085,Max coulombic interaction for a H-N bond
13.3775,Min total interaction for a H-N bond
13.3821,Max total interaction for a H-N bond
 -8.2105e+03 ,Tot molecular 1-center E-N attraction
-118.9921,Tot molecular 1-center E-N attraction / # of atoms
  3.3707e+03 ,Tot molecular 1-center E-E repulsion
48.851,Tot molecular 1-center E-E repulsion / # of atoms
 -1.0233e+03 ,Tot molecular 2-center resonance energy
-14.83,Tot molecular 2-center resonance energy / # of atoms
-463.2914,Tot molecular 2-center exchange energy
-6.7144,Tot molecular 2-center exchange energy / # of atoms
400.2389,Tot molecular electrostatic interaction
5.8006,Tot molecular electrostatic interaction / # of atoms
  4.4900e-03 ,Principal moment of inertia A
  6.5072e-05 ,Principal moment of inertia A / # of atoms
  1.9950e-03 ,Principal moment of inertia B
  2.8913e-05 ,Principal moment of inertia B / # of atoms
  1.5260e-03 ,Principal moment of inertia C
  2.2116e-05 ,Principal moment of inertia C / # of atoms
324.5326,ALFA polarizability (DIP)
93.087,1X BETA polarizability (DIP)
46.544,(1/2)X BETA polarizability (DIP)
  1.1560e+05 ,1X GAMMA polarizability (DIP)
  1.9268e+04 ,(1/6)X GAMMA polarizability (DIP)
45 459,
76,Number of atoms
33,Number of C  atoms
0.4342,Relative number of C  atoms
36,Number of H  atoms
0.4737,Relative number of H  atoms
1,Number of O  atoms
0.0132,Relative number of O  atoms
5,Number of N  atoms
0.0658,Relative number of N  atoms
  0.0000e+00 ,Number of S  atoms
  0.0000e+00 ,Relative number of S  atoms
1,Number of F  atoms
0.0132,Relative number of F  atoms
  0.0000e+00 ,Number of Cl atoms
  0.0000e+00 ,Relative number of Cl atoms
  0.0000e+00 ,Number of Br atoms
  0.0000e+00 ,Relative number of Br atoms
  0.0000e+00 ,Number of I  atoms
  0.0000e+00 ,Relative number of I  atoms
  0.0000e+00 ,Number of P  atoms
  0.0000e+00 ,Relative number of P  atoms
81,Number of bonds
64,Number of single bonds
0.7901,Relative number of single bonds
4,Number of double bonds
0.0494,Relative number of double bonds
1,Number of triple bonds
0.0123,Relative number of triple bonds
12,Number of aromatic bonds
0.1481,Relative number of aromatic bonds
6,Number of rings
0.0789,Relative number of rings
2,Number of benzene rings
0.0263,Relative number of benzene rings
537.6785,Molecular weight
7.0747,Relative molecular weight
  3.7555e+03 ,Gravitation index (all bonds)
  9.3647e+03 ,Gravitation index (all pairs)
  4.9840e+03 ,Wiener index
27.8024,Randic index (order 0)
19.4062,Randic index (order 1)
17.812,Randic index (order 2)
15.5726,Randic index (order 3)
23.2899,Kier&Hall index (order 0)
14.2541,Kier&Hall index (order 1)
11.4721,Kier&Hall index (order 2)
8.6811,Kier&Hall index (order 3)
26.7942,Kier shape index (order 1)
11.2256,Kier shape index (order 2)
5.3601,Kier shape index (order 3)
7.5195,Kier flexibility index
2.0415,Average Information content (order 0)
155.154,Information content (order 0)
0.3267,Average Structural Information content (order 0)
24.8329,Structural Information content (order 0)
4.2064,Average Complementary Information content (order 0)
319.6885,Complementary Information content (order 0)
0.322,Average Bonding Information content (order 0)
24.4728,Bonding Information content (order 0)
3.837,Average Information content (order 1)
291.6115,Information content (order 1)
0.6141,Average Structural Information content (order 1)
46.6733,Structural Information content (order 1)
2.4109,Average Complementary Information content (order 1)
183.231,Complementary Information content (order 1)
0.6052,Average Bonding Information content (order 1)
45.9966,Bonding Information content (order 1)
5.1421,Average Information content (order 2)
390.8034,Information content (order 2)
0.823,Average Structural Information content (order 2)
62.5493,Structural Information content (order 2)
1.1058,Average Complementary Information content (order 2)
84.0391,Complementary Information content (order 2)
0.8111,Average Bonding Information content (order 2)
61.6424,Bonding Information content (order 2)
1.4808,Balaban index
  3.4506e-03 ,Moment of inertia A
  1.7340e-03 ,Moment of inertia B
  1.2989e-03 ,Moment of inertia C
154.8381,XY Shadow
0.6738,XY Shadow / XY Rectangle
83.2815,YZ Shadow
0.7675,YZ Shadow / YZ Rectangle
98.6219,ZX Shadow
0.72,ZX Shadow / ZX Rectangle
514.1586,Molecular volume
0.2782,Molecular volume / XYZ Box
543.4185,Molecular surface area
0.0639,Max partial charge for a C  atom [Zefirov's PC]
-0.029,Min partial charge for a C  atom [Zefirov's PC]
-0.0554,Max partial charge for a N  atom [Zefirov's PC]
-0.1219,Min partial charge for a N  atom [Zefirov's PC]
-0.1561,Max partial charge for a F  atom [Zefirov's PC]
-0.1561,Min partial charge for a F  atom [Zefirov's PC]
-0.1871,Max partial charge for a O  atom [Zefirov's PC]
-0.1871,Min partial charge for a O  atom [Zefirov's PC]
0.0435,Max partial charge for a H  atom [Zefirov's PC]
0.0144,Min partial charge for a H  atom [Zefirov's PC]
0.0639,Max partial charge (Qmax)
-0.1871,Min partial charge (Qmin)
0.2511,Polarity parameter (Qmax-Qmin)
  2.1089e-03 ,Polarity parameter / square distance
6.8313,Topographic electronic index (all pairs) [Zefirov's PC]
2.3281,Topographic electronic index (all bonds) [Zefirov's PC]
892.613,TMSA Total molecular surface area [Zefirov's PC]
665.8037,PPSA-1 Partial positive surface area [Zefirov's PC]
226.8092,PNSA-1 Partial negative surface area [Zefirov's PC]
438.9945,DPSA-1 Difference in CPSAs (PPSA1-PNSA1) [Zefirov's PC]
0.7459,FPSA-1 Fractional PPSA (PPSA-1/TMSA) [Zefirov's PC]
0.2541,FNSA-1 Fractional PNSA (PNSA-1/TMSA) [Zefirov's PC]
594.3051,WPSA-1 Weighted PPSA (PPSA1*TMSA/1000) [Zefirov's PC]
202.4528,WNSA-1 Weighted PNSA (PNSA1*TMSA/1000) [Zefirov's PC]
729.6874,PPSA-2 Total charge weighted PPSA [Zefirov's PC]
-248.5715,PNSA-2 Total charge weighted PNSA [Zefirov's PC]
978.2589,DPSA-2 Difference in CPSAs (PPSA2-PNSA2) [Zefirov's PC]
0.8175,FPSA-2 Fractional PPSA (PPSA-2/TMSA) [Zefirov's PC]
-0.2785,FNSA-2 Fractional PNSA (PNSA-2/TMSA) [Zefirov's PC]
651.3285,WPSA-2 Weighted PPSA (PPSA2*TMSA/1000) [Zefirov's PC]
-221.8781,WNSA-2 Weighted PNSA (PNSA2*TMSA/1000) [Zefirov's PC]
16.4609,PPSA-3 Atomic charge weighted PPSA [Zefirov's PC]
-17.6882,PNSA-3 Atomic charge weighted PNSA [Zefirov's PC]
34.1492,DPSA-3 Difference in CPSAs (PPSA3-PNSA3) [Zefirov's PC]
0.0184,FPSA-3 Fractional PPSA (PPSA-3/TMSA) [Zefirov's PC]
-0.0198,FNSA-3 Fractional PNSA (PNSA-3/TMSA) [Zefirov's PC]
14.6933,WPSA-3 Weighted PPSA (PPSA3*TMSA/1000) [Zefirov's PC]
-15.7887,WNSA-3 Weighted PNSA (PNSA3*TMSA/1000) [Zefirov's PC]
0.0583,RPCG Relative positive charge (QMPOS/QTPLUS) [Zefirov's PC]
0.2858,RPCS Relative positive charged SA (SAMPOS*RPCG) [Zefirov's PC]
0.1707,RNCG Relative negative charge (QMNEG/QTMINUS) [Zefirov's PC]
3.7709,RNCS Relative negative charged SA (SAMNEG*RNCG) [Zefirov's PC]
  0.0000e+00 ,HDSA H-donors surface area [Zefirov's PC]
  0.0000e+00 ,FHDSA Fractional HDSA (HDSA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HASA H-acceptors surface area [Zefirov's PC]
  0.0000e+00 ,FHASA Fractional HASA (HASA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HBSA H-bonding surface area [Zefirov's PC]
  0.0000e+00 ,FHBSA Fractional HBSA (HBSA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HDCA H-donors charged surface area [Zefirov's PC]
  0.0000e+00 ,FHDCA Fractional HDCA (HDCA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HACA H-acceptors charged surface area [Zefirov's PC]
  0.0000e+00 ,FHACA Fractional HACA (HACA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HBCA H-bonding charged surface area [Zefirov's PC]
  0.0000e+00 ,FHBCA Fractional HBSA (HBSA/TMSA) [Zefirov's PC]
5,"min(#HA, #HD) [Zefirov's PC]"
5,count of H-acceptor sites [Zefirov's PC]
30,count of H-donors sites [Zefirov's PC]
108.7855,HA dependent HDSA-1 [Zefirov's PC]
0.1219,HA dependent HDSA-1/TMSA [Zefirov's PC]
23.1547,HA dependent HDSA-2 [Zefirov's PC]
0.0259,HA dependent HDSA-2/TMSA [Zefirov's PC]
0.775,HA dependent HDSA-2/SQRT(TMSA) [Zefirov's PC]
4.0693,HA dependent HDCA-1 [Zefirov's PC]
  4.5588e-03 ,HA dependent HDCA-1/TMSA [Zefirov's PC]
0.8649,HA dependent HDCA-2 [Zefirov's PC]
  9.6896e-04 ,HA dependent HDCA-2/TMSA [Zefirov's PC]
0.0289,HA dependent HDCA-2/SQRT(TMSA) [Zefirov's PC]
87.8399,HASA-1 [Zefirov's PC]
0.0984,HASA-1/TMSA [Zefirov's PC]
14.9395,HASA-2 [Zefirov's PC]
0.0167,HASA-2/TMSA [Zefirov's PC]
0.5,HASA-2/SQRT(TMSA) [Zefirov's PC]
6.0451,HACA-1 [Zefirov's PC]
  6.7723e-03 ,HACA-1/TMSA [Zefirov's PC]
1.1699,HACA-2 [Zefirov's PC]
  1.3106e-03 ,HACA-2/TMSA [Zefirov's PC]
0.0392,HACA-2/SQRT(TMSA) [Zefirov's PC]
45.9405,Final heat of formation
0.6045,Final heat of formation / # of atoms
103,No. of occupied electronic levels
1.3553,No. of occupied electronic levels / # of atoms
-9.064,HOMO-1 energy
-8.5641,HOMO energy
-0.8078,LUMO energy
-0.1226,LUMO+1 energy
7.7563,HOMO - LUMO energy gap
  4.4656e-05 ,Min nucleoph. react. index for a F atom
  4.4656e-05 ,Max nucleoph. react. index for a F atom
  4.4656e-05 ,Avg nucleoph. react. index for a F atom
  5.6122e-05 ,Min nucleoph. react. index for a O atom
  5.6122e-05 ,Max nucleoph. react. index for a O atom
  5.6122e-05 ,Avg nucleoph. react. index for a O atom
  2.7092e-06 ,Min nucleoph. react. index for a C atom
0.0159,Max nucleoph. react. index for a C atom
  2.6363e-03 ,Avg nucleoph. react. index for a C atom
  6.5822e-07 ,Min nucleoph. react. index for a N atom
0.0148,Max nucleoph. react. index for a N atom
  3.1609e-03 ,Avg nucleoph. react. index for a N atom
  6.8255e-04 ,Min electroph. react. index for a F atom
  6.8255e-04 ,Max electroph. react. index for a F atom
  6.8255e-04 ,Avg electroph. react. index for a F atom
  1.2281e-07 ,Min electroph. react. index for a O atom
  1.2281e-07 ,Max electroph. react. index for a O atom
  1.2281e-07 ,Avg electroph. react. index for a O atom
  2.3678e-07 ,Min electroph. react. index for a C atom
0.0186,Max electroph. react. index for a C atom
